feature,grid_value,species,mean_count
Technique_first,4.0097,Gag Grouper (Sub-adult),20.975702
Technique_first,4.0097,Red Drum (Recruit),37.606734
Technique_first,4.0097,Red Drum (Sub-adult),338.044144
Technique_first,4.3439,Sheepshead (Adult),315.726723
Technique_first,4.3439,Sheepshead (Recruit),30.615174
Technique_first,4.3439,Blue Crab (Recruit),419.765301
Technique_first,4.3439,Common Snook (Adult),686.117577
Technique_first,4.3439,Common Snook (Sub-adult),11.749798
Technique_first,4.3439,Spotted Seatrout (Adult),122.435095
Technique_first,4.3439,Spotted Seatrout (Recruit),474.564455
Technique_first,4.3439,Gray Snapper (Recruit),46.763839
Technique_first,4.3439,Gray Snapper (Sub-adult),103.963844
Technique_first,4.3439,Gag Grouper (Sub-adult),20.784324
Technique_first,4.3439,Red Drum (Recruit),37.487201
Technique_first,4.3439,Red Drum (Sub-adult),338.535706
Technique_first,4.678,Sheepshead (Adult),316.811996
Technique_first,4.678,Sheepshead (Recruit),30.770639
Technique_first,4.678,Blue Crab (Recruit),417.070126
Technique_first,4.678,Common Snook (Adult),690.882654
Technique_first,4.678,Common Snook (Sub-adult),11.699789
Technique_first,4.678,Spotted Seatrout (Adult),121.749746
Technique_first,4.678,Spotted Seatrout (Recruit),472.517729
Technique_first,4.678,Gray Snapper (Recruit),46.291395
Technique_first,4.678,Gray Snapper (Sub-adult),104.400701
Technique_first,4.678,Gag Grouper (Sub-adult),20.591668
Technique_first,4.678,Red Drum (Recruit),37.370738
Technique_first,4.678,Red Drum (Sub-adult),339.04921
Technique_first,5.0122,Sheepshead (Adult),317.90461
Technique_first,5.0122,Sheepshead (Recruit),30.94265
Technique_first,5.0122,Blue Crab (Recruit),414.444786
Technique_first,5.0122,Common Snook (Adult),695.75205
Technique_first,5.0122,Common Snook (Sub-adult),11.650254
Technique_first,5.0122,Spotted Seatrout (Adult),121.05648
Technique_first,5.0122,Spotted Seatrout (Recruit),470.531082
Technique_first,5.0122,Gray Snapper (Recruit),45.819303
Technique_first,5.0122,Gray Snapper (Sub-adult),104.809017
Technique_first,5.0122,Gag Grouper (Sub-adult),20.398996
Technique_first,5.0122,Red Drum (Recruit),37.260428
Technique_first,5.0122,Red Drum (Sub-adult),339.488903
Technique_first,5.3463,Sheepshead (Adult),319.048704
Technique_first,5.3463,Sheepshead (Recruit),31.097054
Technique_first,5.3463,Blue Crab (Recruit),411.925529
Technique_first,5.3463,Common Snook (Adult),700.739508
Technique_first,5.3463,Common Snook (Sub-adult),11.605723
Technique_first,5.3463,Spotted Seatrout (Adult),120.358454
Technique_first,5.3463,Spotted Seatrout (Recruit),468.502178
Technique_first,5.3463,Gray Snapper (Recruit),45.336602
Technique_first,5.3463,Gray Snapper (Sub-adult),105.23839
Technique_first,5.3463,Gag Grouper (Sub-adult),20.207978
Technique_first,5.3463,Red Drum (Recruit),37.151512
Technique_first,5.3463,Red Drum (Sub-adult),339.921215
Technique_first,5.6805,Sheepshead (Adult),320.194803
Technique_first,5.6805,Sheepshead (Recruit),31.226143
Technique_first,5.6805,Blue Crab (Recruit),409.514114
Technique_first,5.6805,Common Snook (Adult),705.773073
Technique_first,5.6805,Common Snook (Sub-adult),11.558251
Technique_first,5.6805,Spotted Seatrout (Adult),119.672497
Technique_first,5.6805,Spotted Seatrout (Recruit),466.409952
Technique_first,5.6805,Gray Snapper (Recruit),44.854292
Technique_first,5.6805,Gray Snapper (Sub-adult),105.67256
Technique_first,5.6805,Gag Grouper (Sub-adult),20.02136
Technique_first,5.6805,Red Drum (Recruit),37.035099
Technique_first,5.6805,Red Drum (Sub-adult),340.334866
Technique_first,6.0146,Sheepshead (Adult),321.502068
Technique_first,6.0146,Sheepshead (Recruit),31.388587
Technique_first,6.0146,Blue Crab (Recruit),407.210869
Technique_first,6.0146,Common Snook (Adult),711.044298
Technique_first,6.0146,Common Snook (Sub-adult),11.500428
Technique_first,6.0146,Spotted Seatrout (Adult),118.987787
Technique_first,6.0146,Spotted Seatrout (Recruit),464.398367
Technique_first,6.0146,Gray Snapper (Recruit),44.371498
Technique_first,6.0146,Gray Snapper (Sub-adult),106.126908
Technique_first,6.0146,Gag Grouper (Sub-adult),19.833794
Technique_first,6.0146,Red Drum (Recruit),36.910872
Technique_first,6.0146,Red Drum (Sub-adult),340.863823
Technique_first,6.3487,Sheepshead (Adult),322.78355
Technique_first,6.3487,Sheepshead (Recruit),31.557005
Technique_first,6.3487,Blue Crab (Recruit),404.998638
Technique_first,6.3487,Common Snook (Adult),716.328085
Technique_first,6.3487,Common Snook (Sub-adult),11.446591
Technique_first,6.3487,Spotted Seatrout (Adult),118.274324
Technique_first,6.3487,Spotted Seatrout (Recruit),462.396471
Technique_first,6.3487,Gray Snapper (Recruit),43.875788
Technique_first,6.3487,Gray Snapper (Sub-adult),106.5923
Technique_first,6.3487,Gag Grouper (Sub-adult),19.654938
Technique_first,6.3487,Red Drum (Recruit),36.775392
Technique_first,6.3487,Red Drum (Sub-adult),341.389393
Technique_second,0.0,Sheepshead (Adult),310.409702
Technique_second,0.0,Sheepshead (Recruit),29.273953
Technique_second,0.0,Blue Crab (Recruit),460.610519
Technique_second,0.0,Common Snook (Adult),665.013086
Technique_second,0.0,Common Snook (Sub-adult),12.106832
Technique_second,0.0,Spotted Seatrout (Adult),130.141001
Technique_second,0.0,Spotted Seatrout (Recruit),469.950096
Technique_second,0.0,Gray Snapper (Recruit),51.698585
Technique_second,0.0,Gray Snapper (Sub-adult),97.496569
Technique_second,0.0,Gag Grouper (Sub-adult),23.313233
Technique_second,0.0,Red Drum (Recruit),38.551191
Technique_second,0.0,Red Drum (Sub-adult),333.940117
Technique_second,0.3354,Sheepshead (Adult),310.099586
Technique_second,0.3354,Sheepshead (Recruit),29.092987
Technique_second,0.3354,Blue Crab (Recruit),457.286549
Technique_second,0.3354,Common Snook (Adult),664.512327
Technique_second,0.3354,Common Snook (Sub-adult),12.141758
Technique_second,0.3354,Spotted Seatrout (Adult),130.924566
Technique_second,0.3354,Spotted Seatrout (Recruit),470.688652
Technique_second,0.3354,Gray Snapper (Recruit),51.586002
Technique_second,0.3354,Gray Snapper (Sub-adult),97.784032
Technique_second,0.3354,Gag Grouper (Sub-adult),23.133757
Technique_second,0.3354,Red Drum (Recruit),38.627626
Technique_second,0.3354,Red Drum (Sub-adult),333.747578
Technique_second,0.6709,Sheepshead (Adult),309.901416
Technique_second,0.6709,Sheepshead (Recruit),28.940847
Technique_second,0.6709,Blue Crab (Recruit),453.863102
Technique_second,0.6709,Common Snook (Adult),664.057184
Technique_second,0.6709,Common Snook (Sub-adult),12.156695
Technique_second,0.6709,Spotted Seatrout (Adult),131.791815
Technique_second,0.6709,Spotted Seatrout (Recruit),471.441513
Technique_second,0.6709,Gray Snapper (Recruit),51.46698
Technique_second,0.6709,Gray Snapper (Sub-adult),98.089068
Technique_second,0.6709,Gag Grouper (Sub-adult),22.94435
Technique_second,0.6709,Red Drum (Recruit),38.706882
Technique_second,0.6709,Red Drum (Sub-adult),333.588539
Technique_second,1.0063,Sheepshead (Adult),309.738579
Technique_second,1.0063,Sheepshead (Recruit),28.777599
Technique_second,1.0063,Blue Crab (Recruit),450.335056
Technique_second,1.0063,Common Snook (Adult),663.530897
Technique_second,1.0063,Common Snook (Sub-adult),12.183465
Technique_second,1.0063,Spotted Seatrout (Adult),132.691969
Technique_second,1.0063,Spotted Seatrout (Recruit),471.988499
Technique_second,1.0063,Gray Snapper (Recruit),51.360211
Technique_second,1.0063,Gray Snapper (Sub-adult),98.431713
Technique_second,1.0063,Gag Grouper (Sub-adult),22.762813
Technique_second,1.0063,Red Drum (Recruit),38.794205
Technique_second,1.0063,Red Drum (Sub-adult),333.37476
Technique_second,1.3417,Sheepshead (Adult),309.654531
Technique_second,1.3417,Sheepshead (Recruit),28.605853
Technique_second,1.3417,Blue Crab (Recruit),446.786987
Technique_second,1.3417,Common Snook (Adult),662.96232
Technique_second,1.3417,Common Snook (Sub-adult),12.199776
Technique_second,1.3417,Spotted Seatrout (Adult),133.61322
Technique_second,1.3417,Spotted Seatrout (Recruit),472.560524
Technique_second,1.3417,Gray Snapper (Recruit),51.250964
Technique_second,1.3417,Gray Snapper (Sub-adult),98.818538
Technique_second,1.3417,Gag Grouper (Sub-adult),22.579014
Technique_second,1.3417,Red Drum (Recruit),38.883039
Technique_second,1.3417,Red Drum (Sub-adult),333.195702
Technique_second,1.6771,Sheepshead (Adult),309.673398
Technique_second,1.6771,Sheepshead (Recruit),28.47678
Technique_second,1.6771,Blue Crab (Recruit),443.352081
Technique_second,1.6771,Common Snook (Adult),662.357622
Technique_second,1.6771,Common Snook (Sub-adult),12.204934
Technique_second,1.6771,Spotted Seatrout (Adult),134.577702
Technique_second,1.6771,Spotted Seatrout (Recruit),473.121004
Technique_second,1.6771,Gray Snapper (Recruit),51.138524
Technique_second,1.6771,Gray Snapper (Sub-adult),99.249932
Technique_second,1.6771,Gag Grouper (Sub-adult),22.399453
Technique_second,1.6771,Red Drum (Recruit),38.964322
Technique_second,1.6771,Red Drum (Sub-adult),333.092583
Technique_second,2.0126,Sheepshead (Adult),309.704859
Technique_second,2.0126,Sheepshead (Recruit),28.340212
Technique_second,2.0126,Blue Crab (Recruit),439.831871
Technique_second,2.0126,Common Snook (Adult),661.837704
Technique_second,2.0126,Common Snook (Sub-adult),12.221386
Technique_second,2.0126,Spotted Seatrout (Adult),135.562326
Technique_second,2.0126,Spotted Seatrout (Recruit),473.492323
Technique_second,2.0126,Gray Snapper (Recruit),51.046369
Technique_second,2.0126,Gray Snapper (Sub-adult),99.739845
Technique_second,2.0126,Gag Grouper (Sub-adult),22.221909
Technique_second,2.0126,Red Drum (Recruit),39.045234
Technique_second,2.0126,Red Drum (Sub-adult),333.042595
Technique_second,2.348,Sheepshead (Adult),309.722584
Technique_second,2.348,Sheepshead (Recruit),28.205321
Technique_second,2.348,Blue Crab (Recruit),436.282616
Technique_second,2.348,Common Snook (Adult),661.276569
Technique_second,2.348,Common Snook (Sub-adult),12.228831
Technique_second,2.348,Spotted Seatrout (Adult),136.526667
Technique_second,2.348,Spotted Seatrout (Recruit),473.956255
Technique_second,2.348,Gray Snapper (Recruit),50.977195
Technique_second,2.348,Gray Snapper (Sub-adult),100.211866
Technique_second,2.348,Gag Grouper (Sub-adult),22.028923
Technique_second,2.348,Red Drum (Recruit),39.11071
Technique_second,2.348,Red Drum (Sub-adult),333.082508
Technique_second,2.6834,Sheepshead (Adult),309.762087
Technique_second,2.6834,Sheepshead (Recruit),28.087995
Technique_second,2.6834,Blue Crab (Recruit),432.748558
Technique_second,2.6834,Common Snook (Adult),660.703201
Technique_second,2.6834,Common Snook (Sub-adult),12.24578
Technique_second,2.6834,Spotted Seatrout (Adult),137.588104
Technique_second,2.6834,Spotted Seatrout (Recruit),474.373892
Technique_second,2.6834,Gray Snapper (Recruit),50.902829
Technique_second,2.6834,Gray Snapper (Sub-adult),100.670881
Technique_second,2.6834,Gag Grouper (Sub-adult),21.83602
Technique_second,2.6834,Red Drum (Recruit),39.157649
Technique_second,2.6834,Red Drum (Sub-adult),333.128174
Technique_second,3.0189,Sheepshead (Adult),309.772763
Technique_second,3.0189,Sheepshead (Recruit),27.963928
Technique_second,3.0189,Blue Crab (Recruit),429.225388
Technique_second,3.0189,Common Snook (Adult),660.174257
Technique_second,3.0189,Common Snook (Sub-adult),12.249121
Technique_second,3.0189,Spotted Seatrout (Adult),138.672783
Technique_second,3.0189,Spotted Seatrout (Recruit),474.695673
Technique_second,3.0189,Gray Snapper (Recruit),50.825397
Technique_second,3.0189,Gray Snapper (Sub-adult),101.114218
Technique_second,3.0189,Gag Grouper (Sub-adult),21.644688
Technique_second,3.0189,Red Drum (Recruit),39.178972
Technique_second,3.0189,Red Drum (Sub-adult),333.122589
Technique_second,3.3543,Sheepshead (Adult),309.75458
Technique_second,3.3543,Sheepshead (Recruit),27.838611
Technique_second,3.3543,Blue Crab (Recruit),425.695782
Technique_second,3.3543,Common Snook (Adult),659.643475
Technique_second,3.3543,Common Snook (Sub-adult),12.257104
Technique_second,3.3543,Spotted Seatrout (Adult),139.762035
Technique_second,3.3543,Spotted Seatrout (Recruit),474.990658
Technique_second,3.3543,Gray Snapper (Recruit),50.748489
Technique_second,3.3543,Gray Snapper (Sub-adult),101.546911
Technique_second,3.3543,Gag Grouper (Sub-adult),21.461604
Technique_second,3.3543,Red Drum (Recruit),39.208569
Technique_second,3.3543,Red Drum (Sub-adult),333.072178
Technique_second,3.6897,Sheepshead (Adult),309.778193
Technique_second,3.6897,Sheepshead (Recruit),27.709067
Technique_second,3.6897,Blue Crab (Recruit),422.202641
Technique_second,3.6897,Common Snook (Adult),659.064434
Technique_second,3.6897,Common Snook (Sub-adult),12.270207
Technique_second,3.6897,Spotted Seatrout (Adult),140.861952
Technique_second,3.6897,Spotted Seatrout (Recruit),475.171919
Technique_second,3.6897,Gray Snapper (Recruit),50.666439
Technique_second,3.6897,Gray Snapper (Sub-adult),101.96804
Technique_second,3.6897,Gag Grouper (Sub-adult),21.276137
Technique_second,3.6897,Red Drum (Recruit),39.20754
Technique_second,3.6897,Red Drum (Sub-adult),333.026768
Technique_second,4.0252,Sheepshead (Adult),309.760075
Technique_second,4.0252,Sheepshead (Recruit),27.571843
Technique_second,4.0252,Blue Crab (Recruit),418.782829
Technique_second,4.0252,Common Snook (Adult),658.415783
Technique_second,4.0252,Common Snook (Sub-adult),12.281022
Technique_second,4.0252,Spotted Seatrout (Adult),142.029253
Technique_second,4.0252,Spotted Seatrout (Recruit),475.373466
Technique_second,4.0252,Gray Snapper (Recruit),50.587032
Technique_second,4.0252,Gray Snapper (Sub-adult),102.374654
Technique_second,4.0252,Gag Grouper (Sub-adult),21.092182
Technique_second,4.0252,Red Drum (Recruit),39.232394
Technique_second,4.0252,Red Drum (Sub-adult),332.97974
Technique_second,4.3606,Sheepshead (Adult),309.698315
Technique_second,4.3606,Sheepshead (Recruit),27.44928
Technique_second,4.3606,Blue Crab (Recruit),415.453274
Technique_second,4.3606,Common Snook (Adult),657.636309
Technique_second,4.3606,Common Snook (Sub-adult),12.286494
Technique_second,4.3606,Spotted Seatrout (Adult),143.253201
Technique_second,4.3606,Spotted Seatrout (Recruit),475.506699
Technique_second,4.3606,Gray Snapper (Recruit),50.484058
Technique_second,4.3606,Gray Snapper (Sub-adult),102.795946
Technique_second,4.3606,Gag Grouper (Sub-adult),20.912646
Technique_second,4.3606,Red Drum (Recruit),39.274682
Technique_second,4.3606,Red Drum (Sub-adult),332.885979
Technique_second,4.696,Sheepshead (Adult),309.646808
Technique_second,4.696,Sheepshead (Recruit),27.317436
Technique_second,4.696,Blue Crab (Recruit),412.132755
Technique_second,4.696,Common Snook (Adult),656.914415
Technique_second,4.696,Common Snook (Sub-adult),12.30327
Technique_second,4.696,Spotted Seatrout (Adult),144.490108
Technique_second,4.696,Spotted Seatrout (Recruit),475.652718
Technique_second,4.696,Gray Snapper (Recruit),50.383914
Technique_second,4.696,Gray Snapper (Sub-adult),103.205864
Technique_second,4.696,Gag Grouper (Sub-adult),20.733733
Technique_second,4.696,Red Drum (Recruit),39.30551
Technique_second,4.696,Red Drum (Sub-adult),332.741714
Technique_second,5.0314,Sheepshead (Adult),309.521361
Technique_second,5.0314,Sheepshead (Recruit),27.196862
Technique_second,5.0314,Blue Crab (Recruit),408.838894
Technique_second,5.0314,Common Snook (Adult),656.106512
Technique_second,5.0314,Common Snook (Sub-adult),12.317752
Technique_second,5.0314,Spotted Seatrout (Adult),145.64082
Technique_second,5.0314,Spotted Seatrout (Recruit),475.764334
Technique_second,5.0314,Gray Snapper (Recruit),50.280096
Technique_second,5.0314,Gray Snapper (Sub-adult),103.626407
Technique_second,5.0314,Gag Grouper (Sub-adult),20.554508
Technique_second,5.0314,Red Drum (Recruit),39.332632
Technique_second,5.0314,Red Drum (Sub-adult),332.613026
Technique_second,5.3669,Sheepshead (Adult),309.339852
Technique_second,5.3669,Sheepshead (Recruit),27.052342
Technique_second,5.3669,Blue Crab (Recruit),405.519524
Technique_second,5.3669,Common Snook (Adult),655.266172
Technique_second,5.3669,Common Snook (Sub-adult),12.343855
Technique_second,5.3669,Spotted Seatrout (Adult),146.807087
Technique_second,5.3669,Spotted Seatrout (Recruit),476.105419
Technique_second,5.3669,Gray Snapper (Recruit),50.167252
Technique_second,5.3669,Gray Snapper (Sub-adult),104.066838
Technique_second,5.3669,Gag Grouper (Sub-adult),20.385189
Technique_second,5.3669,Red Drum (Recruit),39.343157
Technique_second,5.3669,Red Drum (Sub-adult),332.357929
Technique_second,5.7023,Sheepshead (Adult),309.208469
Technique_second,5.7023,Sheepshead (Recruit),26.921529
Technique_second,5.7023,Blue Crab (Recruit),402.167267
Technique_second,5.7023,Common Snook (Adult),654.484312
Technique_second,5.7023,Common Snook (Sub-adult),12.383683
Technique_second,5.7023,Spotted Seatrout (Adult),147.945194
Technique_second,5.7023,Spotted Seatrout (Recruit),476.321827
Technique_second,5.7023,Gray Snapper (Recruit),50.045742
Technique_second,5.7023,Gray Snapper (Sub-adult),104.509617
Technique_second,5.7023,Gag Grouper (Sub-adult),20.21183
Technique_second,5.7023,Red Drum (Recruit),39.351806
Technique_second,5.7023,Red Drum (Sub-adult),332.040539
Technique_second,6.0377,Sheepshead (Adult),309.064886
Technique_second,6.0377,Sheepshead (Recruit),26.775573
Technique_second,6.0377,Blue Crab (Recruit),398.816113
Technique_second,6.0377,Common Snook (Adult),653.670269
Technique_second,6.0377,Common Snook (Sub-adult),12.419777
Technique_second,6.0377,Spotted Seatrout (Adult),149.097282
Technique_second,6.0377,Spotted Seatrout (Recruit),476.594112
Technique_second,6.0377,Gray Snapper (Recruit),49.913827
Technique_second,6.0377,Gray Snapper (Sub-adult),104.958986
Technique_second,6.0377,Gag Grouper (Sub-adult),20.036529
Technique_second,6.0377,Red Drum (Recruit),39.368096
Technique_second,6.0377,Red Drum (Sub-adult),331.730633
Technique_second,6.3732,Sheepshead (Adult),308.968225
Technique_second,6.3732,Sheepshead (Recruit),26.618985
Technique_second,6.3732,Blue Crab (Recruit),395.522614
Technique_second,6.3732,Common Snook (Adult),652.894281
Technique_second,6.3732,Common Snook (Sub-adult),12.452628
Technique_second,6.3732,Spotted Seatrout (Adult),150.242346
Technique_second,6.3732,Spotted Seatrout (Recruit),476.806614
Technique_second,6.3732,Gray Snapper (Recruit),49.777
Technique_second,6.3732,Gray Snapper (Sub-adult),105.386993
Technique_second,6.3732,Gag Grouper (Sub-adult),19.853319
Technique_second,6.3732,Red Drum (Recruit),39.353902
Technique_second,6.3732,Red Drum (Sub-adult),331.376114
